pollster,sample_size,state,candidate_name,pct,start_date,end_date,pollscore,numeric_grade
Franklin and Marshall College,499,Pennsylvania,Robert F. Kennedy,8,1/17/24,1/28/24,-0.1,2.4
Franklin and Marshall College,499,Pennsylvania,Jill Stein,2,1/17/24,1/28/24,-0.1,2.4
Emerson,1844,Ohio,Joe Biden,35.8,1/23/24,1/25/24,-1.1,2.9
Emerson,1844,Ohio,Donald Trump,46.8,1/23/24,1/25/24,-1.1,2.9
U. Houston,1145,Texas,Joe Biden,40,1/11/24,1/24/24,-0.3,2.2
U. Houston,1145,Texas,Donald Trump,49,1/11/24,1/24/24,-0.3,2.2
U. Houston,1145,Texas,Jill Stein,3,1/11/24,1/24/24,-0.3,2.2
U. Houston,1145,Texas,Kamala Harris,39,1/11/24,1/24/24,-0.3,2.2
U. Houston,1145,Texas,Donald Trump,52,1/11/24,1/24/24,-0.3,2.2
U. Houston,1145,Texas,Joe Biden,39,1/11/24,1/24/24,-0.3,2.2
U. Houston,1145,Texas,Nikki Haley,43,1/11/24,1/24/24,-0.3,2.2
Marist,1157,New Hampshire,Joe Biden,52,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Donald Trump,45,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Joe Biden,44,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Donald Trump,41,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Robert F. Kennedy,12,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Joe Biden,44,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Nikki Haley,47,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Joe Biden,51,1/15/24,1/17/24,-0.9,2.9
Marist,1157,New Hampshire,Ron DeSantis,42,1/15/24,1/17/24,-0.9,2.9
Siena,807,New York,Joe Biden,46,1/14/24,1/17/24,-0.8,2.7
Siena,807,New York,Donald Trump,37,1/14/24,1/17/24,-0.8,2.7
Siena,807,New York,Joe Biden,41,1/14/24,1/17/24,-0.8,2.7
Siena,807,New York,Donald Trump,32,1/14/24,1/17/24,-0.8,2.7
Siena,807,New York,Robert F. Kennedy,13,1/14/24,1/17/24,-0.8,2.7
Siena,807,New York,Cornel West,3,1/14/24,1/17/24,-0.8,2.7
Emerson,1315,Texas,Joe Biden,40.9,1/13/24,1/15/24,-1.1,2.9
Emerson,1315,Texas,Donald Trump,48.7,1/13/24,1/15/24,-1.1,2.9
Emerson,1315,Texas,Joe Biden,36.1,1/13/24,1/15/24,-1.1,2.9
Emerson,1315,Texas,Donald Trump,45.7,1/13/24,1/15/24,-1.1,2.9
Emerson,1315,Texas,Robert F. Kennedy,4.6,1/13/24,1/15/24,-1.1,2.9
Emerson,1315,Texas,Cornel West,1,1/13/24,1/15/24,-1.1,2.9
Emerson,1315,Texas,Jill Stein,0.9,1/13/24,1/15/24,-1.1,2.9
Emerson,1087,California,Joe Biden,54.4,1/11/24,1/14/24,-1.1,2.9
Emerson,1087,California,Donald Trump,33.7,1/11/24,1/14/24,-1.1,2.9
Emerson,1087,California,Joe Biden,46.5,1/11/24,1/14/24,-1.1,2.9
Emerson,1087,California,Donald Trump,31.7,1/11/24,1/14/24,-1.1,2.9
Emerson,1087,California,Robert F. Kennedy,5.9,1/11/24,1/14/24,-1.1,2.9
Emerson,1087,California,Jill Stein,0.7,1/11/24,1/14/24,-1.1,2.9
Emerson,1087,California,Cornel West,1.2,1/11/24,1/14/24,-1.1,2.9
Virginia Commonwealth U.,812,Virginia,Joe Biden,43,12/28/23,1/13/24,-0.1,2.1
Virginia Commonwealth U.,812,Virginia,Donald Trump,40,12/28/23,1/13/24,-0.1,2.1
Virginia Commonwealth U.,812,Virginia,Joe Biden,42,12/28/23,1/13/24,-0.1,2.1
Virginia Commonwealth U.,812,Virginia,Ron DeSantis,39,12/28/23,1/13/24,-0.1,2.1
Virginia Commonwealth U.,812,Virginia,Joe Biden,38,12/28/23,1/13/24,-0.1,2.1
Virginia Commonwealth U.,812,Virginia,Nikki Haley,43,12/28/23,1/13/24,-0.1,2.1
U. Georgia SPIA,1007,Georgia,Joe Biden,36.9,1/3/24,1/11/24,-0.2,2.2
U. Georgia SPIA,1007,Georgia,Donald Trump,44.7,1/3/24,1/11/24,-0.2,2.2
Emerson,1294,Nevada,Joe Biden,45.3,1/5/24,1/8/24,-1.1,2.9
Emerson,1294,Nevada,Donald Trump,47,1/5/24,1/8/24,-1.1,2.9
Emerson,1294,Nevada,Joe Biden,38.8,1/5/24,1/8/24,-1.1,2.9
Emerson,1294,Nevada,Donald Trump,42.2,1/5/24,1/8/24,-1.1,2.9
Emerson,1294,Nevada,Robert F. Kennedy,4.8,1/5/24,1/8/24,-1.1,2.9
Emerson,1294,Nevada,Cornel West,1.3,1/5/24,1/8/24,-1.1,2.9
Emerson,1294,Nevada,Jill Stein,1.1,1/5/24,1/8/24,-1.1,2.9
Quinnipiac,1680,Pennsylvania,Joe Biden,49,1/4/24,1/8/24,-0.5,2.8
Quinnipiac,1680,Pennsylvania,Donald Trump,46,1/4/24,1/8/24,-0.5,2.8
Quinnipiac,1680,Pennsylvania,Joe Biden,41,1/4/24,1/8/24,-0.5,2.8
Quinnipiac,1680,Pennsylvania,Donald Trump,39,1/4/24,1/8/24,-0.5,2.8
Quinnipiac,1680,Pennsylvania,Robert F. Kennedy,11,1/4/24,1/8/24,-0.5,2.8
Quinnipiac,1680,Pennsylvania,Cornel West,2,1/4/24,1/8/24,-0.5,2.8
Quinnipiac,1680,Pennsylvania,Jill Stein,4,1/4/24,1/8/24,-0.5,2.8
UC Berkeley,4470,California,Joe Biden,47,1/4/24,1/8/24,-0.2,2.5
UC Berkeley,4470,California,Donald Trump,31,1/4/24,1/8/24,-0.2,2.5
UC Berkeley,4470,California,Robert F. Kennedy,7,1/4/24,1/8/24,-0.2,2.5
UC Berkeley,4470,California,Cornel West,2,1/4/24,1/8/24,-0.2,2.5
UC Berkeley,4470,California,Jill Stein,2,1/4/24,1/8/24,-0.2,2.5
UC Berkeley,4470,California,Joe Biden,56,1/4/24,1/8/24,-0.2,2.5
UC Berkeley,4470,California,Donald Trump,37,1/4/24,1/8/24,-0.2,2.5
Suffolk,1000,New Hampshire,Joe Biden,41.5,1/3/24,1/7/24,-1,2.9
Suffolk,1000,New Hampshire,Donald Trump,34.1,1/3/24,1/7/24,-1,2.9
Suffolk,1000,New Hampshire,Jill Stein,0.7,1/3/24,1/7/24,-1,2.9
Suffolk,1000,New Hampshire,Lars Mapstead,0.8,1/3/24,1/7/24,-1,2.9
Suffolk,1000,New Hampshire,"Joe Manchin, III",1.7,1/3/24,1/7/24,-1,2.9
Suffolk,1000,New Hampshire,Robert F. Kennedy,8,1/3/24,1/7/24,-1,2.9
Suffolk,1000,New Hampshire,Cornel West,0.8,1/3/24,1/7/24,-1,2.9
Redfield & Wilton Strategies,808,Arizona,Joe Biden,35,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,808,Arizona,Donald Trump,41,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,808,Arizona,Robert F. Kennedy,10,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1147,Florida,Joe Biden,34,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1147,Florida,Donald Trump,45,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1147,Florida,Robert F. Kennedy,9,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,953,Georgia,Joe Biden,34,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,953,Georgia,Donald Trump,42,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,953,Georgia,Robert F. Kennedy,8,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,832,Michigan,Joe Biden,37,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,832,Michigan,Donald Trump,39,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,832,Michigan,Robert F. Kennedy,9,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1220,North Carolina,Joe Biden,33,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1220,North Carolina,Donald Trump,37,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1220,North Carolina,Robert F. Kennedy,11,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1069,Pennsylvania,Joe Biden,39,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1069,Pennsylvania,Donald Trump,40,12/28/23,12/30/23,0.4,1.8
Redfield & Wilton Strategies,1069,Pennsylvania,Robert F. Kennedy,6,12/28/23,12/30/23,0.4,1.8
Targoz Market Research,1187,Tennessee,Joe Biden,30,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,1187,Tennessee,Donald Trump,61,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,929,Tennessee,Joe Biden,31,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,929,Tennessee,Donald Trump,63,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,1187,Tennessee,Joe Biden,23,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,1187,Tennessee,Donald Trump,48,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,1187,Tennessee,Robert F. Kennedy,17,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,929,Tennessee,Joe Biden,25,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,929,Tennessee,Donald Trump,51,12/14/23,12/28/23,0.1,1.8
Targoz Market Research,929,Tennessee,Robert F. Kennedy,16,12/14/23,12/28/23,0.1,1.8
YouGov,800,Colorado,Joe Biden,47,12/1/23,12/18/23,-1.1,3
YouGov,800,Colorado,Donald Trump,40,12/1/23,12/18/23,-1.1,3
YouGov,800,Colorado,Joe Biden,46,12/1/23,12/18/23,-1.1,3
YouGov,800,Colorado,Ron DeSantis,33,12/1/23,12/18/23,-1.1,3
Emerson,1094,Iowa,Joe Biden,39.6,12/15/23,12/17/23,-1.1,2.9
Emerson,1094,Iowa,Donald Trump,48.2,12/15/23,12/17/23,-1.1,2.9
Muhlenberg,421,Pennsylvania,Joe Biden,42,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Donald Trump,41,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Joe Biden,41,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Ron DeSantis,39,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Joe Biden,33,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Nikki Haley,38,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Josh Shapiro,48,11/20/23,12/13/23,-1,2.8
Muhlenberg,421,Pennsylvania,Donald Trump,37,11/20/23,12/13/23,-1,2.8
YouGov,1200,Texas,Joe Biden,39,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Donald Trump,45,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Joe Biden,37,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Ron DeSantis,39,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Joe Biden,37,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Vivek G. Ramaswamy,34,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Joe Biden,36,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Nikki Haley,33,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Joe Biden,34,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Donald Trump,42,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Robert F. Kennedy,8,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Cornel West,3,12/1/23,12/10/23,-1.1,3
YouGov,1200,Texas,Jill Stein,2,12/1/23,12/10/23,-1.1,3
CNN/SSRS,1068,Georgia,Joe Biden,44,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Donald Trump,49,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Joe Biden,43,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Nikki Haley,49,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Joe Biden,48,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Ron DeSantis,45,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Joe Biden,34,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Donald Trump,42,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Robert F. Kennedy,15,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1068,Georgia,Cornel West,6,11/30/23,12/7/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Joe Biden,40,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Donald Trump,50,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Joe Biden,38,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Nikki Haley,50,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Joe Biden,42,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Ron DeSantis,49,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Joe Biden,31,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Donald Trump,39,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Robert F. Kennedy,20,11/29/23,12/6/23,-0.6,2.8
CNN/SSRS,1197,Michigan,Cornel West,6,11/29/23,12/6/23,-0.6,2.8
SSRS,502,Tennessee,Joe Biden,26,11/14/23,12/2/23,-0.2,2.4
SSRS,502,Tennessee,Donald Trump,45,11/14/23,12/2/23,-0.2,2.4
SSRS,502,Tennessee,Robert F. Kennedy,12,11/14/23,12/2/23,-0.2,2.4
Redfield & Wilton Strategies,1103,Arizona,Joe Biden,33,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Donald Trump,40,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Robert F. Kennedy,10,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Joe Biden,34,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Ron DeSantis,27,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Robert F. Kennedy,17,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Joe Biden,33,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Nikki Haley,25,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,1103,Arizona,Robert F. Kennedy,19,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Joe Biden,34,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Donald Trump,44,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Robert F. Kennedy,9,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Joe Biden,34,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Ron DeSantis,38,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Robert F. Kennedy,12,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Joe Biden,32,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Nikki Haley,27,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,897,Florida,Robert F. Kennedy,16,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Joe Biden,35,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Donald Trump,45,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Robert F. Kennedy,7,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Joe Biden,36,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Ron DeSantis,34,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Robert F. Kennedy,14,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Joe Biden,35,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Nikki Haley,27,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,746,Georgia,Robert F. Kennedy,17,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Joe Biden,38,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Donald Trump,39,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Robert F. Kennedy,9,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Joe Biden,39,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Ron DeSantis,30,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Robert F. Kennedy,13,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Joe Biden,37,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Nikki Haley,25,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,874,Michigan,Robert F. Kennedy,18,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Joe Biden,35,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Donald Trump,44,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Robert F. Kennedy,8,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Joe Biden,34,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Ron DeSantis,38,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Robert F. Kennedy,12,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Joe Biden,33,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Nikki Haley,36,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,620,North Carolina,Robert F. Kennedy,12,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Joe Biden,37,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Donald Trump,44,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Robert F. Kennedy,7,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Joe Biden,37,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Ron DeSantis,34,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Robert F. Kennedy,13,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Joe Biden,36,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Nikki Haley,26,11/27/23,11/29/23,0.4,1.8
Redfield & Wilton Strategies,887,Pennsylvania,Robert F. Kennedy,18,11/27/23,11/29/23,0.4,1.8
Roanoke College,686,Virginia,Joe Biden,48,11/12/23,11/20/23,-0.4,2.6
Roanoke College,686,Virginia,Donald Trump,44,11/12/23,11/20/23,-0.4,2.6
PPIC,1113,California,Joe Biden,54,11/9/23,11/16/23,-0.4,2.5
PPIC,1113,California,Donald Trump,30,11/9/23,11/16/23,-0.4,2.5
Siena,803,New York,Joe Biden,46,11/12/23,11/15/23,-0.8,2.7
Siena,803,New York,Donald Trump,36,11/12/23,11/15/23,-0.8,2.7
Siena,803,New York,Joe Biden,37,11/12/23,11/15/23,-0.8,2.7
Siena,803,New York,Donald Trump,28,11/12/23,11/15/23,-0.8,2.7
Siena,803,New York,Robert F. Kennedy,18,11/12/23,11/15/23,-0.8,2.7
Siena,803,New York,Cornel West,5,11/12/23,11/15/23,-0.8,2.7
Emerson,1000,California,Joe Biden,49.9,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Donald Trump,36.9,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Joe Biden,43.3,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Donald Trump,30.8,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Robert F. Kennedy,7.5,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Cornel West,1.2,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Jill Stein,1.7,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Gavin Newsom,52.6,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Donald Trump,34.9,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Kamala Harris,47.2,11/11/23,11/14/23,-1.1,2.9
Emerson,1000,California,Donald Trump,37.9,11/11/23,11/14/23,-1.1,2.9
Emerson,917,New Hampshire,Joe Biden,46.5,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Donald Trump,41.9,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Joe Biden,39.9,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Donald Trump,36.7,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Robert F. Kennedy,7.9,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Cornel West,1.1,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Elizabeth Ann Warren,44.5,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Donald Trump,43.4,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Bernie Sanders,47.6,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Donald Trump,42.5,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Joe Biden,38.6,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Nikki Haley,44.7,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Joe Biden,45.8,11/10/23,11/13/23,-1.1,2.9
Emerson,917,New Hampshire,Ron DeSantis,37.5,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Joe Biden,38.3,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Donald Trump,50,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Joe Biden,31.3,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Donald Trump,44.9,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Robert F. Kennedy,7.9,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Cornel West,1.2,11/10/23,11/13/23,-1.1,2.9
Emerson,1000,Ohio,Jill Stein,1.8,11/10/23,11/13/23,-1.1,2.9
Siena,805,Tennessee,Joe Biden,20,11/5/23,11/10/23,-0.8,2.7
Siena,805,Tennessee,Donald Trump,49,11/5/23,11/10/23,-0.8,2.7
Meredith College,755,North Carolina,Joe Biden,40,11/1/23,11/5/23,0.3,1.6
Meredith College,755,North Carolina,Donald Trump,39,11/1/23,11/5/23,0.3,1.6
Emerson,1000,Michigan,Joe Biden,42.6,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Michigan,Donald Trump,41,10/30/23,11/4/23,-1.1,2.9
Emerson,788,Michigan,Joe Biden,44.4,10/30/23,11/4/23,-1.1,2.9
Emerson,788,Michigan,Donald Trump,43,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Pennsylvania,Joe Biden,43.2,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,46.4,10/30/23,11/4/23,-1.1,2.9
Emerson,816,Pennsylvania,Joe Biden,45.2,10/30/23,11/4/23,-1.1,2.9
Emerson,816,Pennsylvania,Donald Trump,49.1,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,39.7,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,46.9,10/30/23,11/4/23,-1.1,2.9
Emerson,780,Georgia,Joe Biden,41.4,10/30/23,11/4/23,-1.1,2.9
Emerson,780,Georgia,Donald Trump,49.1,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Wisconsin,Joe Biden,42.6,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,43.8,10/30/23,11/4/23,-1.1,2.9
Emerson,819,Wisconsin,Joe Biden,45,10/30/23,11/4/23,-1.1,2.9
Emerson,819,Wisconsin,Donald Trump,45.2,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,40.6,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,42.8,10/30/23,11/4/23,-1.1,2.9
Emerson,778,Arizona,Joe Biden,43.7,10/30/23,11/4/23,-1.1,2.9
Emerson,778,Arizona,Donald Trump,45.5,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,39.4,10/30/23,11/4/23,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,46.2,10/30/23,11/4/23,-1.1,2.9
Emerson,770,Nevada,Joe Biden,44.2,10/30/23,11/4/23,-1.1,2.9
Emerson,770,Nevada,Donald Trump,47.3,10/30/23,11/4/23,-1.1,2.9
U. Georgia SPIA,1002,Georgia,Joe Biden,43.5,10/26/23,11/3/23,-0.2,2.2
U. Georgia SPIA,1002,Georgia,Donald Trump,45.4,10/26/23,11/3/23,-0.2,2.2
U. Georgia SPIA,1002,Georgia,Joe Biden,43.4,10/26/23,11/3/23,-0.2,2.2
U. Georgia SPIA,1002,Georgia,Ron DeSantis,41.8,10/26/23,11/3/23,-0.2,2.2
U. Georgia SPIA,1002,Georgia,Joe Biden,40.9,10/26/23,11/3/23,-0.2,2.2
U. Georgia SPIA,1002,Georgia,Nikki Haley,43.4,10/26/23,11/3/23,-0.2,2.2
Siena/NYT,603,Arizona,Joe Biden,44,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Donald Trump,49,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Joe Biden,44,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Donald Trump,49,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Kamala Harris,43,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Donald Trump,48,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Kamala Harris,43,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Donald Trump,48,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Joe Biden,41,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Ron DeSantis,46,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Joe Biden,42,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Ron DeSantis,46,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Joe Biden,38,10/22/23,11/3/23,-1.5,3
Siena/NYT,603,Arizona,Nikki Haley,45,10/22/23,11/3/23,-1.5,3
